Timestamp,Packet_Size,Protocol,Flow_ID,Time_Gap,Service
1741098698.150861,54,TCP,192.168.160.128-142.250.75.129,0.00010609626770019531,Gmail
1741098698.16188,69,QUIC,142.250.75.138-192.168.160.128,0.011018991470336914,Gmail
1741098698.17116,76,QUIC,192.168.160.128-142.250.75.138,0.009279966354370117,Gmail
1741098698.172593,73,QUIC,142.250.75.138-192.168.160.128,0.0014331340789794922,Gmail
1741098698.192169,76,QUIC,192.168.160.128-142.250.75.138,0.019575834274291992,Gmail
1741098698.193642,93,TLS,209.85.203.84-192.168.160.128,0.0014729499816894531,Other
1741098698.193682,54,TCP,192.168.160.128-209.85.203.84,4.00543212890625e-05,Other
1741098698.200073,1055,QUIC,142.250.75.138-192.168.160.128,0.006391048431396484,Gmail
1741098698.200554,78,QUIC,192.168.160.128-142.250.75.138,0.00048089027404785156,Gmail
1741098698.200759,281,QUIC,142.250.75.138-192.168.160.128,0.00020503997802734375,Gmail
1741098698.200961,75,QUIC,192.168.160.128-142.250.75.138,0.000202178955078125,Gmail
1741098698.254,73,QUIC,142.250.75.138-192.168.160.128,0.053038835525512695,Gmail
1741098698.269717,68,QUIC,142.250.75.138-192.168.160.128,0.015717029571533203,Gmail
1741098698.273296,1015,QUIC,142.250.75.138-192.168.160.128,0.0035791397094726562,Gmail
1741098698.273297,146,QUIC,142.250.75.138-192.168.160.128,9.5367431640625e-07,Gmail
1741098698.274408,81,QUIC,192.168.160.128-142.250.75.138,0.0011110305786132812,Gmail
1741098698.285321,72,QUIC,142.250.75.138-192.168.160.128,0.010912895202636719,Gmail
1741098698.30551,76,QUIC,192.168.160.128-142.250.75.138,0.02018904685974121,Gmail
1741098698.353664,1020,QUIC,142.250.75.138-192.168.160.128,0.04815387725830078,Gmail
1741098698.353664,283,QUIC,142.250.75.138-192.168.160.128,0.0,Gmail
1741098698.35444,80,QUIC,192.168.160.128-142.250.75.138,0.0007760524749755859,Gmail
1741098698.364145,82,DATA,142.250.75.174-192.168.160.128,0.009705066680908203,Gmail
1741098698.364439,76,DATA,192.168.160.128-142.250.75.174,0.00029397010803222656,Gmail
1741098698.37921,1031,QUIC,142.250.75.138-192.168.160.128,0.014770984649658203,Gmail
1741098698.37921,82,QUIC,142.250.75.138-192.168.160.128,0.0,Gmail
1741098698.379788,80,QUIC,192.168.160.128-142.250.75.138,0.0005779266357421875,Gmail
1741098698.38102,71,DATA,142.250.75.174-192.168.160.128,0.001232147216796875,Gmail
1741098698.390179,78,DATA,142.250.75.174-192.168.160.128,0.009158849716186523,Gmail
1741098698.409876,77,DATA,192.168.160.128-142.250.75.174,0.019697189331054688,Gmail
1741098698.522497,266,DATA,192.168.160.128-142.250.75.131,0.11262083053588867,Gmail
1741098698.52259,71,DATA,192.168.160.128-142.250.75.131,9.298324584960938e-05,Gmail
1741098698.555135,267,DATA,142.250.75.174-192.168.160.128,0.03254508972167969,Gmail
1741098698.555527,76,DATA,192.168.160.128-142.250.75.174,0.00039196014404296875,Gmail
1741098698.574898,77,DATA,192.168.160.128-142.250.75.174,0.01937103271484375,Gmail
1741098698.651201,69,QUIC,142.250.75.138-192.168.160.128,0.07630300521850586,Gmail
1741098698.707067,73,QUIC,142.250.75.138-192.168.160.128,0.05586600303649902,Gmail
1741098698.728828,74,QUIC,192.168.160.128-142.250.75.138,0.021760940551757812,Gmail
1741098698.73654,78,DATA,142.250.75.174-192.168.160.128,0.007712125778198242,Gmail
1741098698.756303,75,DATA,192.168.160.128-142.250.75.174,0.01976299285888672,Gmail
1741098698.783343,72,QUIC,142.250.75.138-192.168.160.128,0.02704000473022461,Gmail
1741098698.803411,74,QUIC,192.168.160.128-142.250.75.138,0.020067930221557617,Gmail
1741098698.805709,3277,TLS,192.168.160.128-142.250.75.165,0.0022978782653808594,Gmail
1741098698.806123,60,TCP,142.250.75.165-192.168.160.128,0.00041413307189941406,Gmail
1741098698.806123,60,TCP,142.250.75.165-192.168.160.128,0.0,Gmail
1741098698.806123,60,TCP,142.250.75.165-192.168.160.128,0.0,Gmail
1741098698.807887,73,DATA,142.250.75.131-192.168.160.128,0.001764059066772461,Gmail
1741098698.808568,73,DATA,192.168.160.128-142.250.75.131,0.0006809234619140625,Gmail
1741098698.83868,185,DATA,142.250.75.131-192.168.160.128,0.030112028121948242,Gmail
1741098698.83874,67,DATA,142.250.75.131-192.168.160.128,6.008148193359375e-05,Gmail
1741098698.839327,79,DATA,192.168.160.128-142.250.75.131,0.0005869865417480469,Gmail
1741098698.86126,1023,QUIC,142.250.75.138-192.168.160.128,0.02193284034729004,Gmail
1741098698.861737,78,QUIC,192.168.160.128-142.250.75.138,0.00047707557678222656,Gmail
1741098698.865746,151,QUIC,142.250.75.138-192.168.160.128,0.0040090084075927734,Gmail
1741098698.866064,73,QUIC,192.168.160.128-142.250.75.138,0.0003180503845214844,Gmail
1741098698.91851,124,DATA,142.250.75.174-192.168.160.128,0.05244588851928711,Gmail
1741098698.919203,76,DATA,192.168.160.128-142.250.75.174,0.0006930828094482422,Gmail
1741098698.939772,75,DATA,192.168.160.128-142.250.75.174,0.02056884765625,Gmail
1741098698.950232,73,QUIC,142.250.75.138-192.168.160.128,0.010460138320922852,Gmail
1741098698.97008,74,QUIC,192.168.160.128-142.250.75.138,0.019847869873046875,Gmail
1741098699.049859,67,DATA,142.250.75.131-192.168.160.128,0.07977914810180664,Gmail
1741098699.050959,76,DATA,192.168.160.128-142.250.75.131,0.0011000633239746094,Gmail
1741098699.138273,70,QUIC,142.250.75.138-192.168.160.128,0.08731389045715332,Gmail
1741098699.158932,73,QUIC,192.168.160.128-142.250.75.138,0.02065896987915039,Gmail
1741098699.299583,1399,DATA,192.168.160.128-142.250.75.174,0.14065098762512207,Gmail
1741098699.299694,1399,DATA,192.168.160.128-142.250.75.174,0.00011110305786132812,Gmail
1741098699.299748,479,DATA,192.168.160.128-142.250.75.174,5.3882598876953125e-05,Gmail
1741098699.308672,71,DATA,142.250.75.174-192.168.160.128,0.008924007415771484,Gmail
1741098699.309554,76,DATA,192.168.160.128-142.250.75.174,0.0008821487426757812,Gmail
1741098699.335187,3617,TLS,192.168.160.128-142.250.75.165,0.025632858276367188,Gmail
1741098699.335312,2572,TLS,192.168.160.128-142.250.75.165,0.00012493133544921875,Gmail
1741098699.335426,60,TCP,142.250.75.165-192.168.160.128,0.00011420249938964844,Gmail
1741098699.335444,60,TCP,142.250.75.165-192.168.160.128,1.7881393432617188e-05,Gmail
1741098699.33545,60,TCP,142.250.75.165-192.168.160.128,5.9604644775390625e-06,Gmail
1741098699.335489,60,TCP,142.250.75.165-192.168.160.128,3.910064697265625e-05,Gmail
1741098699.33549,60,TCP,142.250.75.165-192.168.160.128,9.5367431640625e-07,Gmail
1741098699.529368,185,DATA,142.250.75.131-192.168.160.128,0.1938779354095459,Gmail
1741098699.529534,78,DATA,192.168.160.128-142.250.75.131,0.00016617774963378906,Gmail
1741098699.640799,70,DATA,142.250.75.131-192.168.160.128,0.11126494407653809,Gmail
1741098699.650055,78,QUIC,142.250.75.138-192.168.160.128,0.00925588607788086,Gmail
1741098699.650308,78,QUIC,192.168.160.128-142.250.75.138,0.0002529621124267578,Gmail
1741098699.707173,72,DATA,142.250.75.174-192.168.160.128,0.05686521530151367,Gmail
1741098699.707481,76,DATA,192.168.160.128-142.250.75.174,0.0003077983856201172,Gmail
1741098699.711027,93,TLS,192.168.160.128-35.186.224.24,0.003545999526977539,Spotify
1741098699.711259,60,TCP,35.186.224.24-192.168.160.128,0.0002319812774658203,Spotify
1741098699.711422,78,TLS,192.168.160.128-35.186.224.24,0.00016307830810546875,Spotify
1741098699.711458,54,TCP,192.168.160.128-35.186.224.24,3.600120544433594e-05,Spotify
1741098699.711517,60,TCP,35.186.224.24-192.168.160.128,5.91278076171875e-05,Spotify
1741098699.711582,60,TCP,35.186.224.24-192.168.160.128,6.4849853515625e-05,Spotify
1741098699.80161,66,DATA,142.250.75.131-192.168.160.128,0.09002804756164551,Gmail
1741098699.801781,78,DATA,192.168.160.128-142.250.75.131,0.0001709461212158203,Gmail
1741098699.945883,124,DATA,142.250.75.174-192.168.160.128,0.1441020965576172,Gmail
1741098699.946113,78,DATA,192.168.160.128-142.250.75.174,0.0002300739288330078,Gmail
1741098700.095271,74,DATA,142.250.75.174-192.168.160.128,0.14915800094604492,Gmail
1741098700.095272,81,DATA,142.250.75.174-192.168.160.128,9.5367431640625e-07,Gmail
1741098700.095272,74,DATA,142.250.75.174-192.168.160.128,0.0,Gmail
1741098700.115218,79,DATA,192.168.160.128-142.250.75.174,0.019945859909057617,Gmail
1741098700.134082,736,DATA,142.250.75.174-192.168.160.128,0.018864154815673828,Gmail
1741098700.134789,108,DATA,142.250.75.174-192.168.160.128,0.0007069110870361328,Gmail
1741098700.134842,84,DATA,192.168.160.128-142.250.75.174,5.2928924560546875e-05,Gmail
1741098700.135112,78,DATA,192.168.160.128-142.250.75.174,0.0002701282501220703,Gmail
1741098700.300238,70,QUIC,142.250.75.138-192.168.160.128,0.16512584686279297,Gmail
1741098700.30051,73,QUIC,192.168.160.128-142.250.75.138,0.0002720355987548828,Gmail
1741098700.339545,71,DATA,192.168.160.128-142.250.75.131,0.03903508186340332,Gmail
1741098700.339697,71,DATA,192.168.160.128-142.250.75.131,0.0001518726348876953,Gmail
1741098700.342249,75,DATA,142.250.75.174-192.168.160.128,0.002552032470703125,Gmail
1741098700.344783,60,TCP,35.186.224.24-192.168.160.128,0.002534151077270508,Spotify
1741098700.344811,54,TCP,192.168.160.128-35.186.224.24,2.7894973754882812e-05,Spotify
1741098700.379473,90,TLS,192.168.160.128-142.250.75.165,0.03466200828552246,Gmail
1741098700.379557,90,TLS,192.168.160.128-142.250.75.165,8.392333984375e-05,Gmail
1741098700.37969,60,TCP,142.250.75.165-192.168.160.128,0.00013303756713867188,Gmail
1741098700.37969,60,TCP,142.250.75.165-192.168.160.128,0.0,Gmail
1741098700.422311,83,DNS,192.168.160.128-192.168.160.2,0.04262113571166992,Other
1741098700.422397,83,DNS,192.168.160.128-192.168.160.2,8.58306884765625e-05,Other
1741098700.426706,83,DNS,192.168.160.128-192.168.160.2,0.004309177398681641,Other
1741098700.426765,83,DNS,192.168.160.128-192.168.160.2,5.888938903808594e-05,Other
1741098700.430796,143,DNS,192.168.160.2-192.168.160.128,0.004030942916870117,Other
1741098700.436513,75,DNS,192.168.160.128-192.168.160.2,0.005717039108276367,Other
1741098700.436579,75,DNS,192.168.160.128-192.168.160.2,6.604194641113281e-05,Other
1741098700.531076,83,DNS,192.168.160.128-192.168.160.2,0.0944969654083252,Other
1741098700.537223,143,DNS,192.168.160.2-192.168.160.128,0.006147146224975586,Other
1741098700.538171,74,TCP,192.168.160.128-35.186.224.24,0.0009479522705078125,Spotify
1741098700.540303,75,DNS,192.168.160.128-192.168.160.2,0.002131938934326172,Other
1741098700.67886,1399,DATA,192.168.160.128-142.250.75.174,0.13855695724487305,Gmail
1741098700.678938,1399,DATA,192.168.160.128-142.250.75.174,7.796287536621094e-05,Gmail
1741098700.678962,1399,DATA,192.168.160.128-142.250.75.174,2.4080276489257812e-05,Gmail
1741098700.685585,1399,DATA,192.168.160.128-142.250.75.174,0.006623029708862305,Gmail
1741098700.686873,1399,DATA,192.168.160.128-142.250.75.174,0.0012879371643066406,Gmail
1741098700.695784,1399,DATA,192.168.160.128-142.250.75.174,0.0089111328125,Gmail
1741098700.695933,1399,DATA,192.168.160.128-142.250.75.174,0.00014901161193847656,Gmail
1741098700.703693,1399,DATA,192.168.160.128-142.250.75.174,0.007759809494018555,Gmail
1741098700.703765,1399,DATA,192.168.160.128-142.250.75.174,7.200241088867188e-05,Gmail
1741098700.710842,77,DATA,142.250.75.174-192.168.160.128,0.00707697868347168,Gmail
1741098700.711915,1399,DATA,192.168.160.128-142.250.75.174,0.0010731220245361328,Gmail
1741098700.715766,1399,DATA,192.168.160.128-142.250.75.174,0.0038509368896484375,Gmail
1741098700.717397,1399,DATA,192.168.160.128-142.250.75.174,0.001631021499633789,Gmail
1741098700.721181,1399,DATA,192.168.160.128-142.250.75.174,0.0037839412689208984,Gmail
1741098700.728013,1399,DATA,192.168.160.128-142.250.75.174,0.006832122802734375,Gmail
1741098700.73243,1399,DATA,192.168.160.128-142.250.75.174,0.004416942596435547,Gmail
1741098700.736564,1399,DATA,192.168.160.128-142.250.75.174,0.004133939743041992,Gmail
1741098700.739978,1399,DATA,192.168.160.128-142.250.75.174,0.003414154052734375,Gmail
1741098700.740918,157,TLS,142.250.75.165-192.168.160.128,0.0009398460388183594,Gmail
1741098700.742316,532,TLS,142.250.75.165-192.168.160.128,0.0013980865478515625,Gmail
1741098700.7427,54,TCP,192.168.160.128-142.250.75.165,0.0003840923309326172,Gmail
1741098700.742821,93,TLS,192.168.160.128-142.250.75.165,0.00012087821960449219,Gmail
1741098700.742949,60,TCP,142.250.75.165-192.168.160.128,0.00012803077697753906,Gmail
1741098700.743467,1399,DATA,192.168.160.128-142.250.75.174,0.0005180835723876953,Gmail
1741098700.748317,1399,DATA,192.168.160.128-142.250.75.174,0.004849910736083984,Gmail
1741098700.757872,70,QUIC,142.250.75.138-192.168.160.128,0.00955510139465332,Gmail
1741098700.758043,1399,DATA,192.168.160.128-142.250.75.174,0.0001709461212158203,Gmail
1741098700.758093,1399,DATA,192.168.160.128-142.250.75.174,5.0067901611328125e-05,Gmail
1741098700.762905,1399,DATA,192.168.160.128-142.250.75.174,0.004811763763427734,Gmail
1741098700.766697,1399,DATA,192.168.160.128-142.250.75.174,0.0037920475006103516,Gmail
1741098700.769638,1399,DATA,192.168.160.128-142.250.75.174,0.002941131591796875,Gmail
1741098700.771598,68,DATA,142.250.75.131-192.168.160.128,0.0019600391387939453,Gmail
1741098700.774251,1399,DATA,192.168.160.128-142.250.75.174,0.002652883529663086,Gmail
1741098700.778682,1399,DATA,192.168.160.128-142.250.75.174,0.004431009292602539,Gmail
1741098700.783291,1399,DATA,192.168.160.128-142.250.75.174,0.004609107971191406,Gmail
1741098700.787,1399,DATA,192.168.160.128-142.250.75.174,0.0037088394165039062,Gmail
1741098700.791436,1399,DATA,192.168.160.128-142.250.75.174,0.004436016082763672,Gmail
1741098700.791757,74,TCP,192.168.160.128-35.186.224.24,0.0003211498260498047,Spotify
1741098700.796462,1399,DATA,192.168.160.128-142.250.75.174,0.004704952239990234,Gmail
1741098700.800972,1399,DATA,192.168.160.128-142.250.75.174,0.004509925842285156,Gmail
1741098700.802102,549,DNS,192.168.160.2-192.168.160.128,0.0011301040649414062,Other
1741098700.802902,533,DNS,192.168.160.2-192.168.160.128,0.0007998943328857422,Other
1741098700.803211,535,DNS,192.168.160.2-192.168.160.128,0.000308990478515625,Other
1741098700.804115,1399,QUIC,192.168.160.128-35.186.224.24,0.000904083251953125,Spotify
1741098700.805099,1399,QUIC,192.168.160.128-35.186.224.24,0.0009839534759521484,Spotify
1741098700.80526,74,TCP,192.168.160.128-35.186.224.24,0.0001609325408935547,Spotify
1741098700.805423,1399,DATA,192.168.160.128-142.250.75.174,0.00016307830810546875,Gmail
1741098700.810814,1399,DATA,192.168.160.128-142.250.75.174,0.00539088249206543,Gmail
1741098700.813465,1399,DATA,192.168.160.128-142.250.75.174,0.002651214599609375,Gmail
1741098700.818387,1399,DATA,192.168.160.128-142.250.75.174,0.004921913146972656,Gmail
1741098700.822251,1399,DATA,192.168.160.128-142.250.75.174,0.0038640499114990234,Gmail
1741098700.827074,1399,DATA,192.168.160.128-142.250.75.174,0.004822969436645508,Gmail
1741098700.830599,1399,DATA,192.168.160.128-142.250.75.174,0.0035250186920166016,Gmail
1741098700.835573,1399,DATA,192.168.160.128-142.250.75.174,0.004973888397216797,Gmail
1741098700.836208,60,TCP,35.186.224.24-192.168.160.128,0.0006351470947265625,Spotify
1741098700.836243,54,TCP,192.168.160.128-35.186.224.24,3.4809112548828125e-05,Spotify
1741098700.836843,725,TLS,192.168.160.128-35.186.224.24,0.0006000995635986328,Spotify
1741098700.837032,60,TCP,35.186.224.24-192.168.160.128,0.00018906593322753906,Spotify
1741098700.839034,1399,DATA,192.168.160.128-142.250.75.174,0.0020020008087158203,Gmail
1741098700.843477,1399,DATA,192.168.160.128-142.250.75.174,0.004442930221557617,Gmail
1741098700.848349,1399,DATA,192.168.160.128-142.250.75.174,0.00487208366394043,Gmail
1741098700.853183,1399,DATA,192.168.160.128-142.250.75.174,0.00483393669128418,Gmail
1741098700.857212,1399,DATA,192.168.160.128-142.250.75.174,0.004029035568237305,Gmail
1741098700.860822,1399,DATA,192.168.160.128-142.250.75.174,0.003609895706176758,Gmail
1741098700.861458,543,DNS,192.168.160.2-192.168.160.128,0.0006361007690429688,Other
1741098700.861756,74,TCP,192.168.160.128-35.186.224.24,0.0002980232238769531,Spotify
1741098700.862853,543,DNS,192.168.160.2-192.168.160.128,0.001096963882446289,Other
1741098700.865128,527,DNS,192.168.160.2-192.168.160.128,0.0022749900817871094,Other
1741098700.8653,1399,DATA,192.168.160.128-142.250.75.174,0.00017189979553222656,Gmail
1741098700.866368,1399,QUIC,192.168.160.128-35.186.224.24,0.001068115234375,Spotify
1741098700.870094,1399,DATA,192.168.160.128-142.250.75.174,0.0037260055541992188,Gmail
1741098700.874717,1399,DATA,192.168.160.128-142.250.75.174,0.004622936248779297,Gmail
1741098700.878489,1399,DATA,192.168.160.128-142.250.75.174,0.0037720203399658203,Gmail
1741098700.882954,1399,DATA,192.168.160.128-142.250.75.174,0.004464864730834961,Gmail
1741098700.887578,1399,DATA,192.168.160.128-142.250.75.174,0.004624128341674805,Gmail
1741098700.889884,77,DATA,142.250.75.174-192.168.160.128,0.0023059844970703125,Gmail
1741098700.89133,1399,DATA,192.168.160.128-142.250.75.174,0.0014460086822509766,Gmail
1741098700.895793,1399,DATA,192.168.160.128-142.250.75.174,0.0044629573822021484,Gmail
1741098700.899269,1399,DATA,192.168.160.128-142.250.75.174,0.0034761428833007812,Gmail
1741098700.899806,71,DATA,142.250.75.174-192.168.160.128,0.0005369186401367188,Gmail
1741098700.907148,1399,DATA,192.168.160.128-142.250.75.174,0.007341861724853516,Gmail
1741098700.907241,1399,DATA,192.168.160.128-142.250.75.174,9.322166442871094e-05,Gmail
1741098700.91043,70,DATA,142.250.75.174-192.168.160.128,0.0031888484954833984,Gmail
1741098700.910943,1399,DATA,192.168.160.128-142.250.75.174,0.0005130767822265625,Gmail
1741098700.91353,1399,DATA,192.168.160.128-142.250.75.174,0.0025870800018310547,Gmail
1741098700.917562,1399,DATA,192.168.160.128-142.250.75.174,0.0040318965911865234,Gmail
1741098700.919194,71,DATA,142.250.75.174-192.168.160.128,0.0016319751739501953,Gmail
1741098700.921109,1399,DATA,192.168.160.128-142.250.75.174,0.00191497802734375,Gmail
1741098700.923898,1399,DATA,192.168.160.128-142.250.75.174,0.002789020538330078,Gmail
1741098700.927233,71,DATA,142.250.75.174-192.168.160.128,0.0033349990844726562,Gmail
1741098700.92729,1399,DATA,192.168.160.128-142.250.75.174,5.698204040527344e-05,Gmail
1741098700.93093,1399,DATA,192.168.160.128-142.250.75.174,0.0036399364471435547,Gmail
1741098700.933672,1399,DATA,192.168.160.128-142.250.75.174,0.0027420520782470703,Gmail
1741098700.933905,71,DATA,142.250.75.174-192.168.160.128,0.00023293495178222656,Gmail
1741098700.936368,1399,DATA,192.168.160.128-142.250.75.174,0.002463102340698242,Gmail
1741098700.944266,1399,DATA,192.168.160.128-142.250.75.174,0.007898092269897461,Gmail
1741098700.944355,1399,DATA,192.168.160.128-142.250.75.174,8.893013000488281e-05,Gmail
1741098700.944387,1399,DATA,192.168.160.128-142.250.75.174,3.1948089599609375e-05,Gmail
1741098700.946697,71,DATA,142.250.75.174-192.168.160.128,0.002310037612915039,Gmail
1741098700.947792,1399,DATA,192.168.160.128-142.250.75.174,0.0010950565338134766,Gmail
1741098700.950433,1399,DATA,192.168.160.128-142.250.75.174,0.002640962600708008,Gmail
1741098700.953865,1399,DATA,192.168.160.128-142.250.75.174,0.003432035446166992,Gmail
1741098700.955805,71,DATA,142.250.75.174-192.168.160.128,0.001940011978149414,Gmail
1741098700.956031,1399,DATA,192.168.160.128-142.250.75.174,0.00022602081298828125,Gmail
1741098700.958396,1399,DATA,192.168.160.128-142.250.75.174,0.0023648738861083984,Gmail
1741098700.962101,1399,DATA,192.168.160.128-142.250.75.174,0.0037050247192382812,Gmail
1741098700.963375,1399,DATA,192.168.160.128-142.250.75.174,0.00127410888671875,Gmail
1741098700.964762,71,DATA,142.250.75.174-192.168.160.128,0.001386880874633789,Gmail
1741098700.966756,1399,DATA,192.168.160.128-142.250.75.174,0.0019941329956054688,Gmail
1741098700.96934,1399,DATA,192.168.160.128-142.250.75.174,0.0025839805603027344,Gmail
1741098700.969418,857,DATA,192.168.160.128-142.250.75.174,7.796287536621094e-05,Gmail
1741098700.971476,71,DATA,142.250.75.174-192.168.160.128,0.0020580291748046875,Gmail
1741098700.971697,1399,DATA,192.168.160.128-142.250.75.174,0.00022101402282714844,Gmail
1741098700.971766,1399,DATA,192.168.160.128-142.250.75.174,6.890296936035156e-05,Gmail
1741098700.982178,75,DATA,142.250.75.174-192.168.160.128,0.010411977767944336,Gmail
1741098700.982972,1399,DATA,192.168.160.128-142.250.75.174,0.0007939338684082031,Gmail
1741098700.983043,1399,DATA,192.168.160.128-142.250.75.174,7.104873657226562e-05,Gmail
1741098700.983088,1399,DATA,192.168.160.128-142.250.75.174,4.506111145019531e-05,Gmail
1741098700.996005,70,DATA,142.250.75.174-192.168.160.128,0.012917041778564453,Gmail
1741098700.996293,1399,DATA,192.168.160.128-142.250.75.174,0.0002880096435546875,Gmail
1741098700.996356,1399,DATA,192.168.160.128-142.250.75.174,6.29425048828125e-05,Gmail
1741098701.002653,75,DATA,192.168.160.128-142.250.75.174,0.006296873092651367,Gmail
1741098701.012581,71,DATA,142.250.75.174-192.168.160.128,0.009928226470947266,Gmail
1741098701.012813,1399,DATA,192.168.160.128-142.250.75.174,0.0002319812774658203,Gmail
1741098701.012869,1399,DATA,192.168.160.128-142.250.75.174,5.5789947509765625e-05,Gmail
1741098701.02272,71,DATA,142.250.75.174-192.168.160.128,0.009851217269897461,Gmail
1741098701.022959,1399,DATA,192.168.160.128-142.250.75.174,0.00023889541625976562,Gmail
1741098701.028847,60,TCP,35.186.224.24-192.168.160.128,0.0058879852294921875,Spotify
1741098701.02892,54,TCP,192.168.160.128-35.186.224.24,7.295608520507812e-05,Spotify
1741098701.029666,725,TLS,192.168.160.128-35.186.224.24,0.0007460117340087891,Spotify
1741098701.02983,60,TCP,35.186.224.24-192.168.160.128,0.000164031982421875,Spotify
1741098701.034327,71,DATA,142.250.75.174-192.168.160.128,0.004497051239013672,Gmail
1741098701.034616,1399,DATA,192.168.160.128-142.250.75.174,0.00028896331787109375,Gmail
1741098701.040434,70,DATA,142.250.75.174-192.168.160.128,0.005817890167236328,Gmail
1741098701.040741,1399,DATA,192.168.160.128-142.250.75.174,0.0003070831298828125,Gmail
1741098701.040999,1399,DATA,192.168.160.128-142.250.75.174,0.0002579689025878906,Gmail
1741098701.04851,1399,QUIC,35.186.224.24-192.168.160.128,0.007511138916015625,Spotify
1741098701.049556,85,QUIC,192.168.160.128-35.186.224.24,0.0010459423065185547,Spotify
1741098701.050934,1399,QUIC,35.186.224.24-192.168.160.128,0.0013780593872070312,Spotify
1741098701.050935,1109,QUIC,35.186.224.24-192.168.160.128,9.5367431640625e-07,Spotify
1741098701.052165,85,QUIC,192.168.160.128-35.186.224.24,0.001230001449584961,Spotify
1741098701.055341,74,TCP,192.168.160.128-35.186.224.24,0.003175973892211914,Spotify
1741098701.056451,173,QUIC,192.168.160.128-35.186.224.24,0.001110076904296875,Spotify
1741098701.056551,113,QUIC,192.168.160.128-35.186.224.24,9.989738464355469e-05,Spotify
1741098701.057478,1219,QUIC,192.168.160.128-35.186.224.24,0.000926971435546875,Spotify
1741098701.058752,60,TCP,35.186.224.24-192.168.160.128,0.00127410888671875,Spotify
1741098701.058803,54,TCP,192.168.160.128-35.186.224.24,5.1021575927734375e-05,Spotify
1741098701.060321,725,TLS,192.168.160.128-35.186.224.24,0.0015180110931396484,Spotify
1741098701.060661,60,TCP,35.186.224.24-192.168.160.128,0.0003399848937988281,Spotify
1741098701.06483,1399,QUIC,35.186.224.24-192.168.160.128,0.004168987274169922,Spotify
1741098701.065083,1399,QUIC,35.186.224.24-192.168.160.128,0.0002529621124267578,Spotify
1741098701.065192,1121,QUIC,35.186.224.24-192.168.160.128,0.00010895729064941406,Spotify
1741098701.066138,84,QUIC,192.168.160.128-35.186.224.24,0.000946044921875,Spotify
1741098701.068343,173,QUIC,192.168.160.128-35.186.224.24,0.00220489501953125,Spotify
1741098701.068409,71,DATA,142.250.75.174-192.168.160.128,6.604194641113281e-05,Gmail
1741098701.068434,110,QUIC,192.168.160.128-35.186.224.24,2.5033950805664062e-05,Spotify
1741098701.06856,1399,DATA,192.168.160.128-142.250.75.174,0.000125885009765625,Gmail
1741098701.069495,1042,QUIC,192.168.160.128-35.186.224.24,0.0009350776672363281,Spotify
1741098701.077765,71,DATA,142.250.75.174-192.168.160.128,0.008270025253295898,Gmail
1741098701.078732,1399,DATA,192.168.160.128-142.250.75.174,0.0009670257568359375,Gmail
1741098701.090518,71,DATA,142.250.75.174-192.168.160.128,0.01178598403930664,Gmail
1741098701.090677,1399,DATA,192.168.160.128-142.250.75.174,0.0001590251922607422,Gmail
1741098701.098053,71,DATA,142.250.75.174-192.168.160.128,0.007375955581665039,Gmail
1741098701.098269,1399,DATA,192.168.160.128-142.250.75.174,0.00021600723266601562,Gmail
1741098701.098437,1399,DATA,192.168.160.128-142.250.75.174,0.00016808509826660156,Gmail
1741098701.107219,71,DATA,142.250.75.174-192.168.160.128,0.008781909942626953,Gmail
1741098701.10744,1399,DATA,192.168.160.128-142.250.75.174,0.00022101402282714844,Gmail
1741098701.10753,1399,DATA,192.168.160.128-142.250.75.174,9.012222290039062e-05,Gmail
1741098701.107561,1379,DATA,192.168.160.128-142.250.75.174,3.0994415283203125e-05,Gmail
1741098701.112577,74,TCP,192.168.160.128-35.186.224.24,0.005015850067138672,Spotify
1741098701.113508,1454,TLS,35.186.224.24-192.168.160.128,0.0009310245513916016,Spotify
1741098701.113534,54,TCP,192.168.160.128-35.186.224.24,2.5987625122070312e-05,Spotify
1741098701.115053,2119,TLS,35.186.224.24-192.168.160.128,0.0015189647674560547,Spotify
1741098701.115054,71,DATA,142.250.75.174-192.168.160.128,9.5367431640625e-07,Gmail
1741098701.115068,54,TCP,192.168.160.128-35.186.224.24,1.4066696166992188e-05,Spotify
1741098701.115237,1399,DATA,192.168.160.128-142.250.75.174,0.0001690387725830078,Gmail
1741098701.115269,1399,DATA,192.168.160.128-142.250.75.174,3.1948089599609375e-05,Gmail
1741098701.11789,118,TLS,192.168.160.128-35.186.224.24,0.0026209354400634766,Spotify
1741098701.118237,60,TCP,35.186.224.24-192.168.160.128,0.000347137451171875,Spotify
1741098701.118564,224,TLS,192.168.160.128-35.186.224.24,0.0003268718719482422,Spotify
1741098701.118655,60,TCP,35.186.224.24-192.168.160.128,9.107589721679688e-05,Spotify
1741098701.122506,71,DATA,142.250.75.174-192.168.160.128,0.0038509368896484375,Gmail
1741098701.122647,1399,DATA,192.168.160.128-142.250.75.174,0.000141143798828125,Gmail
1741098701.122689,1399,DATA,192.168.160.128-142.250.75.174,4.1961669921875e-05,Gmail
1741098701.135551,60,TCP,35.186.224.24-192.168.160.128,0.012861967086791992,Spotify
1741098701.135552,71,DATA,142.250.75.174-192.168.160.128,9.5367431640625e-07,Gmail
1741098701.135582,54,TCP,192.168.160.128-35.186.224.24,3.0040740966796875e-05,Spotify
